isbn,name,718,,,,,,,,,,,,
9781509858637,This is Going to Hurt,408,,,,,,,,,,,,
9780141182759,The Diary of a Young Girl,169,,,,,,,,,,,,
9780340899755,Born On a Blue Day,350,,,,,,,,,,,,
9780752864013,My Story,770,,,,,,,,,,,,
9780142181676,You Deserve A Drink,367,,,,,,,,,,,,
9781786890115,How Not To Be a Boy,321,,,,,,,,,,,,
9781529387216,The Great Successor,679,,,,,,,,,,,,
9780316194778,Michael Jordan,303,,,,,,,,,,,,
9781447203094,Land's Edge,185,,,,,,,,,,,,
9780304352401,The Forgotten Soldier,795,,,,,,,,,,,,
9780241952337,Thomas Cromwell,273,,,,,,,,,,,,
9780224060875,It's Not About The Bike,144,,,,,,,,,,,,
9780393356144,Alone on the Wall,950,,,,,,,,,,,,
9781447263661,The River of Consciousness,494,,,,,,,,,,,,
9780060856267,First They Killed My Father,382,,,,,,,,,,,,
9780060837068,Thomas Jefferson,924,,,,,,,,,,,,
9781844082209,Married To A Bedouin,362,,,,,,,,,,,,
9781781257883,The Durrells of Corfu,919,,,,,,,,,,,,
9781444786835,Catching the Wolf of Wall Street,462,,,,,,,,,,,,
9780099505495,Eric Clapton: The Autobiography,233,,,,,,,,,,,,
9781603864800,Letters to a Young Poet,432,,,,,,,,,,,,
9780241952443,The Diary of a Young Girl,668,,,,,,,,,,,,
9781444790283,The Life and Loves of a He Devil,671,,,,,,,,,,,,
9781472232090,Mad Girl,171,,,,,,,,,,,,
9781625163462,Bombshell,557,,,,,,,,,,,,
9780679729457,The Years of Lyndon Johnson,212,,,,,,,,,,,,
9780141977591,Music in the Castle of Heaven,496,,,,,,,,,,,,
9780091937522,With the Old Breed,856,,,,,,,,,,,,
9781908059024,Fate is the Hunter,863,,,,,,,,,,,,
9780062413406,Alibaba,769,,,,,,,,,,,,
9780571135868,Selected Poems of Sylvia Plath,249,,,,,,,,,,,,
9781844085057,All God's Children Need Travelling Shoes,287,,,,,,,,,,,,
9781509844944,Recovery,556,,,,,,,,,,,,
9780099581918,The Justice Game,690,,,,,,,,,,,,
9780753813058,Marie Antoinette,363,,,,,,,,,,,,
9780199537198,The Lives of the Artists,727,,,,,,,,,,,,
9780140448061,The Pillow Book,211,,,,,,,,,,,,
9781911600046,Somebody to Love,265,,,,,,,,,,,,
9781444706383,The End of Your Life Book Club,82,,,,,,,,,,,,
9781905026593,Confessions of a Conjuror,786,,,,,,,,,,,,
9781101886984,Troublemaker,693,,,,,,,,,,,,
9781400082773,Dreams from My Father,123,,,,,,,,,,,,
9781857024692,A Scandalous Life,88,,,,,,,,,,,,
9781595553676,A Year of Biblical Womanhood,484,,,,,,,,,,,,
9780241349649,The Salt Path,68,,,,,,,,,,,,
9780099514794,P.G. Wodehouse: A Life in Letters,305,,,,,,,,,,,,
9780345326492,Desert Solitaire,630,,,,,,,,,,,,
9781409120384,Racing Through the Dark,81,,,,,,,,,,,,
9780007316199,The Boy Who Harnessed the Wind,532,,,,,,,,,,,,
9780755346189,Cityboy: Beer and Loathing in the Square Mile,905,,,,,,,,,,,,
9781780224640,Letters to the Midwife,384,,,,,,,,,,,,
9780241976890,The Pigeon Tunnel,304,,,,,,,,,,,,
9781608198061,Can't We Talk about Something More Pleasant?,438,,,,,,,,,,,,
9781905172863,An Unsung Hero,133,,,,,,,,,,,,
9780349120843,Things The Grandchildren Should Know,634,,,,,,,,,,,,
9780730324218,The Barefoot Investor,748,,,,,,,,,,,,
9781439199190,How to Win Friends and Influence People,693,,,,,,,,,,,,
9780141033570,Thinking, Fast and Slow,885,,,,,,,,,,,
9780241958223,Start With Why,681,,,,,,,,,,,,
9781846041242,Man's Search For Meaning,183,,,,,,,,,,,,
9780241257401,Daring Greatly,831,,,,,,,,,,,,
9780060555665,The Intelligent Investor,128,,,,,,,,,,,,
9781785042140,Dare to Lead,435,,,,,,,,,,,,
9781472139955,Mindset - Updated Edition,170,,,,,,,,,,,,
9780091929114,The 4-Hour Work Week,174,,,,,,,,,,,,
9781612680194,Rich Dad Poor Dad,811,,,,,,,,,,,,
9781473637467,Factfulness,718,,,,,,,,,,,,
9780061241895,influence,667,,,,,,,,,,,,
9781847941497,Never Split the Difference,283,,,,,,,,,,,,
9781501124020,Principles,100,,,,,,,,,,,,
9780753557525,Elon Musk,647,,,,,,,,,,,,
9781509868087,Bad Blood,73,,,,,,,,,,,,
9781472103536,Legacy,177,,,,,,,,,,,,
9780670921607,The Lean Startup,384,,,,,,,,,,,,
9781595620156,StrengthsFinder 2.0,991,,,,,,,,,,,,
9780091816971,Who Moved My Cheese,997,,,,,,,,,,,,
9780349411903,Deep Work,104,,,,,,,,,,,,
9781471146725,Shoe Dog,675,,,,,,,,,,,,
9780099302780,Guns, Germs And Steel,752,,,,,,,,,,,
9780753555200,Zero to One,902,,,,,,,,,,,,
9780316679077,The Tipping Point,147,,,,,,,,,,,,
9780753541647,Lean In,913,,,,,,,,,,,,
9780753510995,Screw It, Let's Do It,909,,,,,,,,,,,
9780451205360,The Richest Man In Babylon,529,,,,,,,,,,,,
9781785041273,Tools of Titans,402,,,,,,,,,,,,
9780345472328,Mindset,996,,,,,,,,,,,,
9781781251492,The Obstacle is the Way,475,,,,,,,,,,,,
9780670923175,Leaders Eat Last,984,,,,,,,,,,,,
9780374533557,Thinking, Fast and Slow,811,,,,,,,,,,,
9780141040011,Nudge,762,,,,,,,,,,,,
9780091906818,How to Win Friends and Influence People,106,,,,,,,,,,,,
9780071771320,Crucial Conversations: Tools for Talking When Stakes Are High, Second Edition,815,,,,,,,,,,,
9781604591873,Think and Grow Rich,589,,,,,,,,,,,,
9781599869773,The Art of War,381,,,,,,,,,,,,
9780714843377,It's Not How Good You Are, It's How Good You Want to Be,812,,,,,,,,,,,
9780241341032,Everything is Figureoutable,322,,,,,,,,,,,,
9780470876411,Business Model Generation,653,,,,,,,,,,,,
9781847940933,Getting to Yes,823,,,,,,,,,,,,
9780753555163,Essentialism,471,,,,,,,,,,,,
9780887307287,The E-Myth Revisited,867,,,,,,,,,,,,
9781593157241,The Compound Effect,373,,,,,,,,,,,,
9781473637474,Factfulness,310,,,,,,,,,,,,
9781408703748,Steve Jobs: The Exclusive Biography,139,,,,,,,,,,,,
9780091906351,How to Win Friends and Influence People,838,,,,,,,,,,,,
9780241217931,#Girlboss,551,,,,,,,,,,,,
9780062018205,Predictably Irrational, Revised,294,,,,,,,,,,,
9781846683145,The Checklist Manifesto,583,,,,,,,,,,,,
9781451639612,The 7 Habits of Highly Effective People,874,,,,,,,,,,,,
9780674430006,Capital in the Twenty-First Century,261,,,,,,,,,,,,
9780743200400,One Up On Wall Street,848,,,,,,,,,,,,
9781250183866,Extreme Ownership,955,,,,,,,,,,,,
9781585424337,Think and Grow Rich,144,,,,,,,,,,,,
9780141985138,How to Change Your Mind,870,,,,,,,,,,,,
9780141034591,The Black Swan,817,,,,,,,,,,,,
9780812981605,The Power of Habit,658,,,,,,,,,,,,
9780787960759,The Five Dysfunctions of a Team,85,,,,,,,,,,,,
9781422188613,The First 90 Days, Updated and Expanded,155,,,,,,,,,,,
9781781250914,Mastery,391,,,,,,,,,,,,
9780712676090,Good To Great,786,,,,,,,,,,,,
9780062273208,The Hard Thing About Hard Things,954,,,,,,,,,,,,
9781476714202,Relentless,480,,,,,,,,,,,,
9780241184837,Hooked,232,,,,,,,,,,,,
9781781257029,Ego is the Enemy,600,,,,,,,,,,,,
9781906465599,Think and Grow Rich,894,,,,,,,,,,,,
9781471129391,7 Habits Of Highly Effective People,791,,,,,,,,,,,,
9780091929787,ReWork,305,,,,,,,,,,,,
9780761178972,Show Your Work!,924,,,,,,,,,,,,
9781509845385,Radical Candor,260,,,,,,,,,,,,
9781781259191,The Laws of Human Nature,423,,,,,,,,,,,,
9780465050659,The Design of Everyday Things,547,,,,,,,,,,,,
9781408893210,Utopia for Realists,250,,,,,,,,,,,,
9781119404507,The Little Book of Common Sense Investing,662,,,,,,,,,,,,
9780670919536,The Personal MBA,339,,,,,,,,,,,,
9780141038223,Antifragile,219,,,,,,,,,,,,
9780241187296,Together is Better,240,,,,,,,,,,,,
9780141031484,Fooled by Randomness,418,,,,,,,,,,,,
9780143115267,Nudge,232,,,,,,,,,,,,
9780718184377,The Ladybird Book of the Meeting,496,,,,,,,,,,,,
9780141016405,Purple Cow,514,,,,,,,,,,,,
9780753539477,The Happiness Advantage,793,,,,,,,,,,,,
9780066620992,Good to Great,159,,,,,,,,,,,,
9780340839966,Liar's Poker,747,,,,,,,,,,,,
9780978440749,Coaching Habit,291,,,,,,,,,,,,
9780974320625,Emotional Intelligence 2.0,244,,,,,,,,,,,,
9781447286318,The $100 Startup,324,,,,,,,,,,,,
9781785041853,Tribe of Mentors,368,,,,,,,,,,,,
9780060752613,Intelligent Investor,710,,,,,,,,,,,,
9780143039884,Eichmann in Jerusalem,271,,,,,,,,,,,,
9780061336454,Secrets of the Millionaire Mind,781,,,,,,,,,,,,
9781844081820,The Glass Castle,432,,,,,,,,,,,,
9780865717657,The Market Gardener,282,,,,,,,,,,,,
9780449214923,Think and Grow Rich,343,,,,,,,,,,,,
9780241370148,This is Marketing,658,,,,,,,,,,,,
9780273710516,The Pyramid Principle,408,,,,,,,,,,,,
9781118821152,The Essays of Warren Buffett,222,,,,,,,,,,,,
9780812973815,The Black Swan: Second Edition,936,,,,,,,,,,,,
9781118968055,Value Proposition Design,816,,,,,,,,,,,,
9781589795471,The Millionaire Next Door,393,,,,,,,,,,,,
9780593076118,Sprint,625,,,,,,,,,,,,
9781844086825,Half The Sky,468,,,,,,,,,,,,
9780099519850,The Talent Code,98,,,,,,,,,,,,
9780471445500,Common Stocks and Uncommon Profits and Other Writings,585,,,,,,,,,,,,
9781610392761,The Culture Map,693,,,,,,,,,,,,
9780749939755,Tribes,162,,,,,,,,,,,,
9780241302019,The Little Book of Lykke,791,,,,,,,,,,,,
9780470627600,The 10X Rule,518,,,,,,,,,,,,
9780062872302,Never Split the Difference,347,,,,,,,,,,,,
9780812982008,Made to Stick,720,,,,,,,,,,,,
9780349408941,Getting Things Done,613,,,,,,,,,,,,
9781682612385,The 5 Second Rule,125,,,,,,,,,,,,
9781625274496,Blue Ocean Strategy, Expanded Edition,452,,,,,,,,,,,
9781400201839,Building A Story Brand,697,,,,,,,,,,,,
9780141034539,The Rule of Law,715,,,,,,,,,,,,
9781473611528,Business Adventures,719,,,,,,,,,,,,
9780857080097,The Art of War,485,,,,,,,,,,,,
9781847940322,Switch,718,,,,,,,,,,,,
9781846684302,Why Nations Fail,790,,,,,,,,,,,,
9781780224725,Give and Take,262,,,,,,,,,,,,
9780393338829,The Big Short,363,,,,,,,,,,,,
9781422123126,Managing Oneself,302,,,,,,,,,,,,
9780241976272,The Go-Giver,543,,,,,,,,,,,,
9780141024530,The Shock Doctrine,553,,,,,,,,,,,,
9780241348482,Measure What Matters,540,,,,,,,,,,,,
9781784741723,Invisible Women,947,,,,,,,,,,,,
9780008128043,The New One Minute Manager,586,,,,,,,,,,,,
9781840226881,Wealth of Nations,684,,,,,,,,,,,,
9780071592536,Security Analysis: Sixth Edition, Foreword by Warren Buffett,731,,,,,,,,,,,
9780340953754,The Wolf of Wall Street,557,,,,,,,,,,,,
9780307465351,The 4-hour Workweek,331,,,,,,,,,,,,
9780785289357,21 Irrefutable Laws of Leadership,115,,,,,,,,,,,,
9780143109679,Let My People Go Surfing,326,,,,,,,,,,,,
9780593070109,Creativity, Inc.,696,,,,,,,,,,,
9780060833459,The Effective Executive,735,,,,,,,,,,,,
9781592408412,Daring Greatly,217,,,,,,,,,,,,
9781455508907,Delivering Happiness,495,,,,,,,,,,,,
9780062273062,Jab, Jab, Jab, Right Hook,707,,,,,,,,,
9780241250945,Turn The Ship Around!,576,,,,,,,,,,,,
9780349113463,The Tipping Point,392,,,,,,,,,,,,
9780099533115,Manufacturing Consent,729,,,,,,,,,,,,
9781846683954,The Decision Book,757,,,,,,,,,,,,
9781473613805,Black Box Thinking,873,,,,,,,,,,,,
9780141019017,Freakonomics,105,,,,,,,,,,,,
9781473674813,Way of the Wolf,532,,,,,,,,,,,,
9780241951224,Misbehaving,224,,,,,,,,,,,,
9781847941398,Doughnut Economics,503,,,,,,,,,,,,
9780141030708,Superfreakonomics,690,,,,,,,,,,,,
9781760295776,Eggshell Skull,698,,,,,,,,,,,,
9781509843503,Range,857,,,,,,,,,,,,
9780349415864,So Good They Can't Ignore You,528,,,,,,,,,,,,
9780241351574,Talking to Strangers,933,,,,,,,,,,,,
9780226320557,The Road to Serfdom,809,,,,,,,,,,,,
9780141985411,Weapons of Math Destruction,912,,,,,,,,,,,,
9781603580557,Thinking in Systems,325,,,,,,,,,,,,
9781935589679,A guide to the Project Management Body of Knowledge (PMBOK guide),404,,,,,,,,,,,,
9781447261131,Talk Like TED,860,,,,,,,,,,,,
9781119002253,Storytelling with Data,463,,,,,,,,,,,,
9780241341131,Digital Minimalism,804,,,,,,,,,,,,
9781595555274,The Total Money Makeover: Classic Edition,885,,,,,,,,,,,,
9780679762881,High Output Management,376,,,,,,,,,,,,
9781509841141,The Secret Barrister,831,,,,,,,,,,,,
9781473680371,Mastering The Market Cycle,212,,,,,,,,,,,,
9781847941435,Pre-Suasion,181,,,,,,,,,,,,
9780425193372,Fierce Conversations,176,,,,,,,,,,,,
9781781258637,The Diary of a Bookseller,631,,,,,,,,,,,,
9780141983042,The Undoing Project,854,,,,,,,,,,,,
9780195573565,How Brands Grow,383,,,,,,,,,,,,
9781474601917,East West Street,810,,,,,,,,,,,,
9780762408337,The Seven Habits of Highly Effective People, Miniature Edition,138,,,,,,,,,,,
9780142001103,The Art of Possibility,948,,,,,,,,,,,,
9780470624159,The Little Book That Still Beats the Market,907,,,,,,,,,,,,
9781401957230,The High Performance Planner,916,,,,,,,,,,,,
9780143111726,Find Your Why,706,,,,,,,,,,,,
9780008139384,Creative Confidence,445,,,,,,,,,,,,
9780307387097,Half the Sky,209,,,,,,,,,,,,
9780393352245,A Random Walk Down Wall Street,195,,,,,,,,,,,,
9780812993356,Grace,315,,,,,,,,,,,,
9780393324815,Moneyball,665,,,,,,,,,,,,
9780349119854,The Undercover Economist,910,,,,,,,,,,,,
9781840226997,Capital: Volume One and Two,212,,,,,,,,,,,,
9780241976586,Emotional Agility,918,,,,,,,,,,,,
9780984999309,The Startup Owner's Manual,454,,,,,,,,,,,,
9780399163593,The Chimp Paradox,349,,,,,,,,,,,,
9780670922857,The Challenger Sale,101,,,,,,,,,,,,
9780062295026,Crush It!,893,,,,,,,,,,,,
9780718179076,Sweet Poison,114,,,,,,,,,,,,
9780718197032,Economics: The User's Guide,134,,,,,,,,,,,,
9781847941107,Scrum,264,,,,,,,,,,,,
9780847837908,Kate,244,,,,,,,,,,,,
9780316084659,What the Dog Saw,410,,,,,,,,,,,,
9781422186435,Leading Change, With a New Preface by the Author,879,,,,,,,,,,,
9780934868075,Society of the Spectacle,564,,,,,,,,,,,,
9780670922871,The Charisma Myth,800,,,,,,,,,,,,
9780735214149,Profit First,718,,,,,,,,,,,,
9781509841103,The Secret Barrister,808,,,,,,,,,,,,
9781784758240,Trump: The Art of the Deal,820,,,,,,,,,,,,
9780517548233,Economics In One Lesson,417,,,,,,,,,,,,
9780141014593,Blink,434,,,,,,,,,,,,
9780060835910,Quiet Leadership,143,,,,,,,,,,,,
9780316017930,Outliers,922,,,,,,,,,,,,
9780747596493,The Snowball,911,,,,,,,,,,,,
9781843549222,Hitch 22,911,,,,,,,,,,,,
9780735211292,Atomic Habits,747,,,,,,,,,,,,
9780307887894,The Lean Startup,413,,,,,,,,,,,,
9781592407330,Daring Greatly,810,,,,,,,,,,,,
9780984358106,The Millionaire Fastlane,117,,,,,,,,,,,,
9780749928308,The Dip,923,,,,,,,,,,,,
9781633691780,The Innovator's Dilemma,204,,,,,,,,,,,,
9781523506644,Keep Going,936,,,,,,,,,,,,
9780553562835,Sam Walton,621,,,,,,,,,,,,
9780071752855,Pitch Anything: An Innovative Method for Presenting, Persuading, and Winning the Deal,785,,,,,,,,,,
9780349140438,Steve Jobs,363,,,,,,,,,,,,
9781455558896,Nice Girls Don't Get The Corner Office,96,,,,,,,,,,,,
9781781254363,Growth Hacker Marketing,310,,,,,,,,,,,,
9780753555422,Thrive,323,,,,,,,,,,,,
9781942788294,The Phoenix Project,842,,,,,,,,,,,,
9780241250839,Team of Teams,766,,,,,,,,,,,,
9780753519554,Losing My Virginity,649,,,,,,,,,,,,
9781409152354,The Plea,947,,,,,,,,,,,,
9781409156017,Presence,852,,,,,,,,,,,,
9781942788003,The DevOPS Handbook,698,,,,,,,,,,,,
9781594484803,Drive,807,,,,,,,,,,,,
9781595620255,Strengths Based Leadership,170,,,,,,,,,,,,
9780061353246,Predictably Irrational, Revised and Expanded Edition,782,,,,,,,,,,,
9780470941522,The Advantage,671,,,,,,,,,,,,
9780071614139,How to Make Money in Stocks: A Winning System in Good Times and Bad, Fourth Edition,572,,,,,,,,,,,
9781585426591,Think and Grow Rich Deluxe Edition,935,,,,,,,,,,,,
9780735201446,Trading in the Zone,536,,,,,,,,,,,,
9781784742928,Invisible Women,493,,,,,,,,,,,,
9780671027032,How to Win Friends and Influence People,396,,,,,,,,,,,,
9780241398630,The Art of Statistics,784,,,,,,,,,,,,
9780674979857,Capital in the Twenty-First Century,241,,,,,,,,,,,,
9780143118442,Difficult Conversations,413,,,,,,,,,,,,
9781118127308,The Five Dysfunctions of a Team: Team Assessment,289,,,,,,,,,,,,
9781786891709,Drive,444,,,,,,,,,,,,
9789814189736,Robert Kuok,723,,,,,,,,,,,,
9781841155043,When Genius Failed,380,,,,,,,,,,,,
9780061771293,Your Brain at Work,297,,,,,,,,,,,,
9780141047973,23 Things They Don't Tell You About Capitalism,669,,,,,,,,,,,,
9780061766084,Change by Design,431,,,,,,,,,,,,
9780141030081,Freakonomics,825,,,,,,,,,,,,
9780141981031,Flash Boys,145,,,,,,,,,,,,
9780670922635,Thanks for the Feedback,278,,,,,,,,,,,,
9780241952023,Finding Your Element,726,,,,,,,,,,,,
9780140445688,Capital,987,,,,,,,,,,,,
9780143126560,Getting Things Done,402,,,,,,,,,,,,
9780374275631,Thinking, Fast and Slow,592,,,,,,,,,,,
9780060957513,From Third World to First,650,,,,,,,,,,,,
9780316010665,Blink,484,,,,,,,,,,,,
9780007116980,The One Minute Manager Meets the Monkey,381,,,,,,,,,,,,
9780452267565,Mastery,288,,,,,,,,,,,,
9780241004951,Never Eat Alone,986,,,,,,,,,,,,
9781118273050,Market Wizards,218,,,,,,,,,,,,
9780884271956,The Goal,565,,,,,,,,,,,,
9780062292988,Crossing the Chasm, 3rd Edition,970,,,,,,,,,,,
9781846681370,What Got You Here Won't Get You There,780,,,,,,,,,,,,
9781579655976,In the Company of Women,390,,,,,,,,,,,,
9780471770886,Reminiscences of a Stock Operator,329,,,,,,,,,,,,
9781861976109,The 22 Immutable Laws Of Marketing,209,,,,,,,,,,,,
9780446675154,The Mind/Body Prescription,969,,,,,,,,,,,,
9781925228311,Just Mercy,277,,,,,,,,,,,,
9780330264631,Unreliable Memoirs,466,,,,,,,,,,,,
9780231162845,The Most Important Thing Illuminated,303,,,,,,,,,,,,
9780007256532,Predictably Irrational,513,,,,,,,,,,,,
9780062063373,Superfreakonomics,120,,,,,,,,,,,,
9780226264219,Capitalism and Freedom,183,,,,,,,,,,,,
9780671891633,Beating the Street,562,,,,,,,,,,,,
9780393254594,The Undoing Project,606,,,,,,,,,,,,
9780857080776,The Wealth of Nations,408,,,,,,,,,,,,
9780007449156,How Will You Measure Your Life?,348,,,,,,,,,,,,
9780060516406,Built to Last,922,,,,,,,,,,,,
9781422162675,The Outsiders,783,,,,,,,,,,,,
9780702253416,Call of the Reed Warbler: A New Agriculture - A New Earth,885,,,,,,,,,,,,
9780062845023,Crushing It!,866,,,,,,,,,,,,
9780743226752,The Power of Full Engagement: Managing Energy Not Time is the key to High Perform and Personal Renewal,331,,,,,,,,,,,,
9781409152392,The Liar,326,,,,,,,,,,,,
9780596804176,Gamestorming,164,,,,,,,,,,,,
9780140280197,The 48 Laws of Power,851,,,,,,,,,,,,
9780140136296,How to Lie with Statistics,74,,,,,,,,,,,,
9781472228062,TED Talks,306,,,,,,,,,,,,
9781847941275,The Culture Code,835,,,,,,,,,,,,
9780857984289,The Wife Drought,739,,,,,,,,,,,,
9781455502394,Start-Up Nation,683,,,,,,,,,,,,
9781634502535,Think and Grow Rich,982,,,,,,,,,,,,
9781422187395,Playing to Win,678,,,,,,,,,,,,
9781422117361,Immunity to Change,386,,,,,,,,,,,,
9780986019524,Scaling Up,810,,,,,,,,,,,,
9781592401536,The Power of the Actor,719,,,,,,,,,,,,
9781782111054,Smoke Gets in Your Eyes,539,,,,,,,,,,,,
9781925355369,Everywhere I Look,228,,,,,,,,,,,,
9780141025711,Whatever You Think, Think the Opposite,387,,,,,,,,,,,
9780192893307,Development as Freedom,175,,,,,,,,,,,,
9780241189207,The Road to Ruin,373,,,,,,,,,,,,
9780393347777,Naked Statistics,268,,,,,,,,,,,,
9781853756153,Ogilvy on Advertising,822,,,,,,,,,,,,
9780718197384,The Price of Inequality,518,,,,,,,,,,,,
9780753548080,Originals,315,,,,,,,,,,,,
9780349408095,The Art of Asking,819,,,,,,,,,,,,
9780316377553,Everything Store,939,,,,,,,,,,,,
9780718184391,The Ladybird Book of Red Tape,942,,,,,,,,,,,,
9780670921348,Difficult Conversations,979,,,,,,,,,,,,
9780007103416,Leadership and the One Minute Manager,501,,,,,,,,,,,,
9781444792386,Work Rules!,683,,,,,,,,,,,,
9781594481710,A Whole New Mind,741,,,,,,,,,,,,
9781444792492,How Google Works,389,,,,,,,,,,,,
9781591847748,How to Fail at Almost Everything and Still Win Big,985,,,,,,,,,,,,
9780753552896,The Making of a Manager,732,,,,,,,,,,,,
9780141043531,The Big Short,509,,,,,,,,,,,,
9780143118756,Getting to Yes,139,,,,,,,,,,,,
9780762460991,Wisdom from Rich Dad, Poor Dad,640,,,,,,,,,,,
9780061147890,Snakes in Suits,519,,,,,,,,,,,,
9780593079263,The Power of Moments,219,,,,,,,,,,,,
9780553384772,The Wolf of Wall Street,345,,,,,,,,,,,,
9780113310593,Managing successful projects with PRINCE2,219,,,,,,,,,,,,
9781119387503,Inspired,160,,,,,,,,,,,,
9781784701178,Designing Your Life,895,,,,,,,,,,,,
9781861979780,The 33 Strategies Of War,408,,,,,,,,,,,,
9781849833196,Warren Buffett and the Interpretation of Financial Statements,261,,,,,,,,,,,,
9782960133509,Reinventing Organizations,222,,,,,,,,,,,,
9781612194196,Debt,586,,,,,,,,,,,,
9781732689800,Big Debt Crises,325,,,,,,,,,,,,
9780141983479,Bullshit Jobs,429,,,,,,,,,,,,
9780714863481,Damn Good Advice (For People with Talent!),403,,,,,,,,,,,,
9780970312594,Propaganda,727,,,,,,,,,,,,
9781491927182,This is Service Design Doing,689,,,,,,,,,,,,
9780399594496,Trump: The Art of the Deal,824,,,,,,,,,,,,
9781591845331,All Marketers are Liars,460,,,,,,,,,,,,
9780521186407,Economics for the IB Diploma with CD-ROM,717,,,,,,,,,,,,
9780349009711,Talking As Fast As I Can,470,,,,,,,,,,,,
9781585425525,Now Habit,870,,,,,,,,,,,,
9781118905555,Everybody Writes,773,,,,,,,,,,,,
9781473658127,Coaching for Performance,110,,,,,,,,,,,,
9780241954485,What Money Can't Buy,928,,,,,,,,,,,,
9780062301239,Elon Musk,442,,,,,,,,,,,,
9781328683786,Tools of Titans,818,,,,,,,,,,,,
9781119553021,Bulletproof Problem Solving,619,,,,,,,,,,,,
9780062651235,Blood, Sweat, and Pixels,710,,,,,,,,,,
9781936661831,Traction,214,,,,,,,,,,,,
9780199283279,A Brief History of Neoliberalism,567,,,,,,,,,,,,
9781630474775,DotCom Secrets,925,,,,,,,,,,,,
9780060005696,The Paradox Of Choice,947,,,,,,,,,,,,
9781451612592,How to Win Friends and Influence People in the Digital Age,319,,,,,,,,,,,,
9780718193669,Poor Economics,659,,,,,,,,,,,,
9780984183524,Case Interview Secrets,73,,,,,,,,,,,,
9781509856688,The Jersey,357,,,,,,,,,,,,
9780349009728,Talking As Fast As I Can,207,,,,,,,,,,,,
9780099591528,Playing Big,880,,,,,,,,,,,,
9780684840079,You Can be a Stock Market Genius,66,,,,,,,,,,,,
9780143130444,Drawdown,151,,,,,,,,,,,,
9781628251845,A guide to the Project Management Body of Knowledge (PMBOK guide),523,,,,,,,,,,,,
9780399581687,What Color Is Your Parachute? 2019,357,,,,,,,,,,,,
9780071373586,Positioning: The Battle for Your Mind,252,,,,,,,,,,,,
9781626569416,Eat That Frog! 21 Great Ways to Stop Procrastinating and Get More Done in Less Time,110,,,,,,,,,,,,
9780061251320,Tribal Leadership,595,,,,,,,,,,,,
9781524762407,The Lean Startup,355,,,,,,,,,,,,
9780241304082,Aftermath,192,,,,,,,,,,,,
9780684803319,Maximum Achievement,473,,,,,,,,,,,,
9780730314592,The Naked CEO,613,,,,,,,,,,,,
9781250195777,The Dichotomy of Leadership,927,,,,,,,,,,,,
9780099225614,Small Is Beautiful,125,,,,,,,,,,,,
9781473637498,Factfulness,952,,,,,,,,,,,,
9781472963611,Period Power,471,,,,,,,,,,,,
9783899555370,The Monocle Guide to Good Business,806,,,,,,,,,,,,
9780070511132,SPIN Selling,713,,,,,,,,,,,,
9780385528689,The Diamond Cutter,214,,,,,,,,,,,,
9780857205834,4 Disciplines of Execution,334,,,,,,,,,,,,
9781742661087,The Stylist's Guide to NYC,830,,,,,,,,,,,,
9781784705756,Talking to My Daughter About the Economy,635,,,,,,,,,,,,
9781846680793,The 50th Law,833,,,,,,,,,,,,
9780008323448,It Doesn't Have to Be Crazy at Work,520,,,,,,,,,,,,
9781408894736,Everybody Lies,199,,,,,,,,,,,,
9781857885675,Co-Active Coaching,390,,,,,,,,,,,,
9781477800676,Manage Your Day-to-Day,674,,,,,,,,,,,,
9781781257937,Moneyland,351,,,,,,,,,,,,
9781927584026,Guide to Business Analysis Body of Knowledge (Babok Guide),766,,,,,,,,,,,,
9780691152646,This Time Is Different,837,,,,,,,,,,,,
9781904915379,Confessions Of An Advertising Man,507,,,,,,,,,,,,
9780007498086,Bad Pharma,346,,,,,,,,,,,,
9780552167833,The Everything Store: Jeff Bezos and the Age of Amazon,612,,,,,,,,,,,,
9781857883770,Don't Tell Mum I Work on the Rigs,104,,,,,,,,,,,,
9780099545835,Barbarians At The Gate,878,,,,,,,,,,,,
9781925240689,This House Of Grief,110,,,,,,,,,,,,
9781101875322,Designing Your Life,606,,,,,,,,,,,,
9780071392310,The Toyota Way,736,,,,,,,,,,,,
9780143116172,The Ascent of Money,223,,,,,,,,,,,,
9781591845560,Currency Wars,137,,,,,,,,,,,,
9780321348104,The Brand Gap,178,,,,,,,,,,,,
9781119209591,The Ideal Team Player,654,,,,,,,,,,,,
9781529035667,Permanent Record,446,,,,,,,,,,,,
9781683504580,Expert Secrets,455,,,,,,,,,,,,
9780007267125,The Rational Optimist,480,,,,,,,,,,,,
9781593156329,No Excuses!,972,,,,,,,,,,,,
9780988262508,The Phoenix Project,950,,,,,,,,,,,,
9780307885036,Switch,396,,,,,,,,,,,,
9780857086259,The Success Classics Collection : Think and Grow Rich and The Science of Getting Rich,286,,,,,,,,,,,,
9780349010700,The Glass Castle,733,,,,,,,,,,,,
9781940051000,Lying,315,,,,,,,,,,,,
9780749954031,The No Asshole Rule,82,,,,,,,,,,,,
9781473659032,The Golden Thread,804,,,,,,,,,,,,
9780307720740,Losing My Virginity,819,,,,,,,,,,,,
9780340919408,ALEX FERGUSON My Autobiography,568,,,,,,,,,,,,
9781925228847,Dark Money,608,,,,,,,,,,,,
9780241965788,The Organized Mind,998,,,,,,,,,,,,
9780471295631,Against the Gods,856,,,,,,,,,,,,
